"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"BP","GO:0006261","DNA-dependent DNA replication",134,-0.79895600770175,-2.28764122871342,1e-10,2.42758620689655e-08,2.04065335753176e-08,1481,"tags=59%, list=13%, signal=52%","RECQL/POLA1/POLE4/CDT1/BOD1L1/ATR/MGME1/ORC5/CHTF18/RFWD3/POLG2/GMNN/ORC3/HMGA1/WRN/CDC7/ALYREF/MCM9/GEN1/GINS1/CDC6/TRAIP/BLM/DBF4B/POLE/TONSL/LRWD1/RECQL4/LIG1/ETAA1/SSBP1/MCMBP/CDK9/CCNE2/WDHD1/MCM2/E2F7/DDX11/E2F8/MCM7/NOC3L/RAD51/TERF2/CDC45/POLE2/ORC4/RFC2/TIMELESS/POLE3/DSCC1/ORC1/PRIM1/RFC3/RFC5/GINS4/FEN1/CDK2AP1/RPA2/RFC4/FBXO5/PRIM2/MCM3/NUCKS1/POLD1/TOPBP1/MCM5/DNA2/CHEK2/MCM4/POLA2/PCNA/MCM10/GINS3/TIPIN/MCM6/POLD2/DONSON/TERF1/MMS22L"
"BP","GO:0006281","DNA repair",447,-0.564775082435451,-1.79499335661886,1e-10,2.42758620689655e-08,2.04065335753176e-08,1498,"tags=32%, list=13%, signal=29%","ARID2/POLR2G/RECQL/MEN1/POLA1/RMI1/FAAP100/BOD1L1/NEIL3/PTTG1/ATR/MGME1/SMUG1/FAN1/EXO1/POLH/ATM/RFWD3/RAD54L/CCNH/DCLRE1A/USP10/APEX1/POLG2/KDM1A/SIRT1/UBR5/PMS2/TAOK3/PRDM9/PIAS4/WRN/CDC7/MCM9/GEN1/RBBP8/PDS5A/SMC1A/TRAIP/REXO4/BLM/SIRT6/POLE/HMGB1/TONSL/XRCC2/RAD21/POLK/HMGB2/POLR2B/RECQL4/FANCG/HELQ/LIG1/ETAA1/ERCC4/GTF2H2/CDK9/KIF22/TP53BP1/UNG/SMARCAD1/RAD17/FOXM1/NONO/NEIL1/WDHD1/PPP4C/ANKLE1/CLSPN/MCM2/DOT1L/NSMCE2/PALB2/DDX11/MUTYH/RAD54B/BARD1/POLR2H/RUVBL2/RMI2/CDK1/PAXIP1/TRIP13/AQR/MCM7/SWSAP1/FANCA/RAD51/TERF2/BRIP1/CDC45/POLE2/RFC2/TIMELESS/PARP2/MMS19/NABP1/TERF2IP/MSH6/CHAF1A/RFC3/RFC5/UBE2T/UHRF1/GINS4/FEN1/HINFP/FANCD2/TDG/RPA2/DEK/RFC4/MCM3/RAD51AP1/NUCKS1/POLD1/TOPBP1/CHEK1/MCM5/CDK2/PDS5B/DNA2/CHAF1B/MSH2/WDR33/PPP5C/CHEK2/DHX9/MCM4/RUVBL1/PCNA/FIGNL1/PARP1/MCM6/SMC3/ESCO2/PRPF19/POLD2/SSRP1/MMS22L/FANCI/PARPBP"
"BP","GO:0006914","autophagy",432,0.538790706830437,1.84521244361771,1e-10,2.42758620689655e-08,2.04065335753176e-08,2148,"tags=33%, list=18%, signal=28%","IL10/TBC1D5/FBXL2/BNIP3/IRF8/USP33/SBF2/TSC2/RNF185/ATG9A/SQSTM1/VTI1A/NEDD4/PIK3C3/CHMP3/VPS37A/RRAGA/MTCL1/TRIM21/ATG2B/WDFY4/RAB3GAP1/LAMP3/VPS18/TMEM150C/ATP13A2/ATG2A/FLCN/KLHL22/ATG7/GABARAP/VPS16/DDRGK1/ULK1/ADRB2/BCL2/GABARAPL2/TECPR2/WDR45/OPTN/ABL2/ADPRH/EI24/GBA/SVIP/CSNK2A2/VPS41/UBXN2A/UMOD/IFT88/NOD1/VPS28/LAMTOR5/TOMM20/STAT3/TBC1D14/HSP90AA1/ATG10/SESN3/ATG101/ITGB4/ERN1/HGS/TBK1/DEPDC5/PRKAA2/SNX14/PIK3CB/TPCN1/RUBCN/TAB3/RAB33B/NBR1/EXOC4/TRIM13/NRBP2/WDFY3/DDIT3/PRKAG2/FYCO1/DRAM2/PARK7/FBXO7/MID2/PINK1/FUNDC1/ULK3/PIK3R4/DAPK1/VPS13C/TP53INP1/HAX1/PIK3C2B/SNX6/PACS2/CAMKK2/MEFV/RPTOR/ARSB/LRSAM1/RAB24/BECN1/STUB1/SMCR8/ATG14/EXOC8/HDAC6/TECPR1/MUL1/WIPI2/CHMP4B/ATG16L1/SRC/LEPR/VPS26A/HSPA8/MAP1LC3B/PPARGC1A/PRKAB2/UCHL1/LRRK2/PLK3/ZFYVE1/ATG16L2/LGALS8/EEF1A1/UFM1/WDR41/ACBD5/CASP3/HGF/BNIP3L/TSC1/HERC1/HDAC10/ATP6V1G1/CAPNS1/MCOLN1/STX17/TBC1D17/MFN2"
"BP","GO:0007059","chromosome segregation",255,-0.716522062818028,-2.17077351354835,1e-10,2.42758620689655e-08,2.04065335753176e-08,1072,"tags=39%, list=9%, signal=36%","CENPF/PRDM9/EML4/KNTC1/KIF23/GEN1/PLK1/CDC6/PDS5A/SMC1A/ECT2/RCC1/TTL/KIF2C/RIOK2/SPC25/RAD21/NEK8/MAD2L1/BUB1/PRC1/POGZ/BUB1B/P3H4/CENPH/KNSTRN/FAM83D/TOP2A/ERCC4/ESPL1/MCMBP/MKI67/KIF22/CCNB1/NUMA1/CCNE2/SMARCAD1/UBE2C/KPNB1/CTCF/BIRC5/CDCA8/NSMCE2/DDX11/CDC20/DSN1/RMI2/UBE2I/TRIP13/LATS1/TACC3/SMC2/RACGAP1/CENPK/RCC2/NDC1/MAD2L1BP/NUSAP1/BRIP1/MIS18A/SPDL1/NUP37/CENPT/NCAPD2/TTK/MMS19/NCAPH2/DSCC1/NAA50/NUF2/ZW10/CENPQ/AURKB/KIF14/SETDB2/TLK2/FEN1/FANCD2/BUB3/HNRNPU/INCENP/PMF1/FBXO5/SPAG5/ANAPC7/NCAPG2/PDS5B/NCAPD3/KIF4A/NCAPG/CENPW/SMC3/ESCO2/SKA3/SMC4/DLGAP5/TOP2B/ANAPC4/NUP62"
"BP","GO:0007093","mitotic cell cycle checkpoint signaling",131,-0.739759120263409,-2.10861533908369,1e-10,2.42758620689655e-08,2.04065335753176e-08,1292,"tags=38%, list=11%, signal=34%","CDT1/PRMT1/ATM/AURKA/RFWD3/NDC80/TAOK3/CENPF/KNTC1/GEN1/PLK1/CDC6/BLM/MAD2L1/ZWILCH/BUB1/BUB1B/WEE2/CCNB1/RAD17/CLSPN/E2F7/CDC20/SOX4/E2F8/CDK1/TRIP13/E2F1/MAD2L1BP/SPDL1/TTK/NABP1/ZW10/ORC1/AURKB/WEE1/FANCD2/BUB3/RPA2/TOPBP1/CHEK1/CDK2/CCND1/MSH2/CHEK2/GTSE1/PCNA/TIPIN/DONSON/TFDP1"
"BP","GO:0030198","extracellular matrix organization",293,-0.62350304444244,-1.91506432433533,1e-10,2.42758620689655e-08,2.04065335753176e-08,1427,"tags=29%, list=12%, signal=26%","PHLDB1/HAS2/MMP9/ADAMTSL2/SH3PXD2A/AEBP1/RB1/CD44/SMPD3/CTSK/PDPN/RIC1/ADAMTS3/ADAM12/F11R/CCDC80/PECAM1/TGFBR1/BCAN/LAMC3/COL4A1/PLG/RAMP2/TNXB/COL4A2/EMILIN1/ITGA4/EGFL6/TIE1/LTBP3/BMP1/NID2/COLGALT1/CMA1/ADAMTS10/MPV17/LAMC1/MMP19/P3H4/COL9A1/FKBP10/HAPLN1/TGFB1/PHLDB2/COL2A1/TNC/COL24A1/ELN/BGN/DCN/ITGA11/MMP2/ECM2/ADAMTS15/SCUBE3/LAMB2/MFAP2/NID1/SERPINH1/COL11A1/ADAMTS14/LUM/CREB3L1/COL6A1/COL6A3/KAZALD1/ADAMTS2/POSTN/OTOL1/COL6A2/SCX/COL10A1/FBN1/FBN2/COL12A1/MMP14/LOX/PXDN/COL5A1/COL16A1/ADAMTS12/COL1A2/COL22A1/ADAMTS7/COL1A1"
"CC","GO:0030312","external encapsulating structure",369,-0.643968677616964,-2.01550642066332,1e-10,2.42758620689655e-08,2.04065335753176e-08,1392,"tags=26%, list=12%, signal=24%","MMP9/GLG1/ADAMTSL2/AEBP1/EDIL3/FREM1/COL6A5/ADAMTS3/CCDC80/MATN2/COL6A6/SOST/TRIL/BCAN/LAMC3/COL4A1/PLG/RTN4RL2/TNXB/COL4A2/EMILIN1/ANGPTL1/EGFL6/ANGPTL2/LTBP3/ANGPT2/TGFBR3/NID2/CMA1/HPX/ADAMTS10/LAMC1/P3H1/HSP90B1/MMP19/THBS2/OGN/THBS4/LMAN1/LRRC15/COL9A1/HAPLN1/TGFB1/COL2A1/ABI3BP/CD248/COL26A1/TNC/COL24A1/ELN/BGN/DCN/MMP2/EMILIN3/ECM2/ADAMTS15/LAMB2/SPON2/MFAP2/NID1/SERPINH1/PRELP/LINGO3/COL11A1/ADAMTS14/LUM/BMPER/COL6A1/COCH/COL6A3/KAZALD1/ADAMTS2/POSTN/ASPN/CLEC3B/OTOL1/COL6A2/COL10A1/FBN1/UCMA/PTN/FBN2/COL12A1/MMP14/LOX/APOA4/PXDN/COL5A1/COL16A1/CILP/ADAMTS12/COL1A2/COL22A1/MXRA5/ADAMTS7/COL1A1"
"CC","GO:0031012","extracellular matrix",369,-0.643968677616964,-2.01550642066332,1e-10,2.42758620689655e-08,2.04065335753176e-08,1392,"tags=26%, list=12%, signal=24%","MMP9/GLG1/ADAMTSL2/AEBP1/EDIL3/FREM1/COL6A5/ADAMTS3/CCDC80/MATN2/COL6A6/SOST/TRIL/BCAN/LAMC3/COL4A1/PLG/RTN4RL2/TNXB/COL4A2/EMILIN1/ANGPTL1/EGFL6/ANGPTL2/LTBP3/ANGPT2/TGFBR3/NID2/CMA1/HPX/ADAMTS10/LAMC1/P3H1/HSP90B1/MMP19/THBS2/OGN/THBS4/LMAN1/LRRC15/COL9A1/HAPLN1/TGFB1/COL2A1/ABI3BP/CD248/COL26A1/TNC/COL24A1/ELN/BGN/DCN/MMP2/EMILIN3/ECM2/ADAMTS15/LAMB2/SPON2/MFAP2/NID1/SERPINH1/PRELP/LINGO3/COL11A1/ADAMTS14/LUM/BMPER/COL6A1/COCH/COL6A3/KAZALD1/ADAMTS2/POSTN/ASPN/CLEC3B/OTOL1/COL6A2/COL10A1/FBN1/UCMA/PTN/FBN2/COL12A1/MMP14/LOX/APOA4/PXDN/COL5A1/COL16A1/CILP/ADAMTS12/COL1A2/COL22A1/MXRA5/ADAMTS7/COL1A1"
"BP","GO:0043062","extracellular structure organization",293,-0.62350304444244,-1.91506432433533,1e-10,2.42758620689655e-08,2.04065335753176e-08,1427,"tags=29%, list=12%, signal=26%","PHLDB1/HAS2/MMP9/ADAMTSL2/SH3PXD2A/AEBP1/RB1/CD44/SMPD3/CTSK/PDPN/RIC1/ADAMTS3/ADAM12/F11R/CCDC80/PECAM1/TGFBR1/BCAN/LAMC3/COL4A1/PLG/RAMP2/TNXB/COL4A2/EMILIN1/ITGA4/EGFL6/TIE1/LTBP3/BMP1/NID2/COLGALT1/CMA1/ADAMTS10/MPV17/LAMC1/MMP19/P3H4/COL9A1/FKBP10/HAPLN1/TGFB1/PHLDB2/COL2A1/TNC/COL24A1/ELN/BGN/DCN/ITGA11/MMP2/ECM2/ADAMTS15/SCUBE3/LAMB2/MFAP2/NID1/SERPINH1/COL11A1/ADAMTS14/LUM/CREB3L1/COL6A1/COL6A3/KAZALD1/ADAMTS2/POSTN/OTOL1/COL6A2/SCX/COL10A1/FBN1/FBN2/COL12A1/MMP14/LOX/PXDN/COL5A1/COL16A1/ADAMTS12/COL1A2/COL22A1/ADAMTS7/COL1A1"
"BP","GO:0044772","mitotic cell cycle phase transition",477,-0.589448161500285,-1.88378731240798,1e-10,2.42758620689655e-08,2.04065335753176e-08,1464,"tags=29%, list=13%, signal=27%","DHFR/POLA1/NEK2/POLE4/CDT1/CENPE/TPRA1/PLRG1/CCND2/PRMT1/RB1/ORC5/STOX1/ATM/AURKA/RFWD3/ANLN/CCNB3/JADE1/MASTL/CCNH/NDC80/GFI1B/CEP63/APEX1/GFI1/EIF4G1/AVEN/CEP192/GMNN/ORC3/HAUS6/TUBA1A/HAUS4/CTDP1/TAOK3/CENPF/CDC7/KNTC1/PSME3/GEN1/PLK1/CDC6/TERT/RCC1/BLM/DBF4B/POLE/RIOK2/MELK/RBL1/RAD21/MAD2L1/PKMYT1/BUB1/BUB1B/ESPL1/RRM2/CCNB1/CCNE2/TPX2/UBE2C/RAD17/FOXM1/PLK4/CDK6/CLSPN/MCM2/CCNA2/E2F7/HAUS1/SSNA1/NSMCE2/CCNF/CDC20/SOX4/E2F8/CDK1/TRIP13/LATS1/SKP2/TACC3/MCM7/CDC25A/E2F1/RCC2/MAD2L1BP/CDC45/POLE2/ORC4/SPDL1/NINL/HMMR/HAUS5/CKS1B/POLE3/TTK/NABP1/ZW10/HAUS7/ORC1/PRIM1/AURKB/KIF14/WEE1/HINFP/NASP/HAUS3/BUB3/TYMS/RPA2/FBXO5/PRIM2/MCM3/ANAPC7/TOPBP1/CHEK1/MCM5/CDK2/EZH2/FBXL12/CCND1/ANAPC2/CHEK2/MCM4/POLA2/GTSE1/PCNA/MCM10/MCM6/CEP76/GSPT1/CENPJ/DLGAP5/HAUS8/ANAPC4/DONSON/UBE2S/TFDP1"
"BP","GO:0045229","external encapsulating structure organization",294,-0.623335090768176,-1.91645792008318,1e-10,2.42758620689655e-08,2.04065335753176e-08,1427,"tags=29%, list=12%, signal=26%","PHLDB1/HAS2/MMP9/ADAMTSL2/SH3PXD2A/AEBP1/RB1/CD44/SMPD3/CTSK/PDPN/RIC1/ADAMTS3/ADAM12/F11R/CCDC80/PECAM1/TGFBR1/BCAN/LAMC3/COL4A1/PLG/RAMP2/TNXB/COL4A2/EMILIN1/ITGA4/EGFL6/TIE1/LTBP3/BMP1/NID2/COLGALT1/CMA1/ADAMTS10/MPV17/LAMC1/MMP19/P3H4/COL9A1/FKBP10/HAPLN1/TGFB1/PHLDB2/COL2A1/TNC/COL24A1/ELN/BGN/DCN/ITGA11/MMP2/ECM2/ADAMTS15/SCUBE3/LAMB2/MFAP2/NID1/SERPINH1/COL11A1/ADAMTS14/LUM/CREB3L1/COL6A1/COL6A3/KAZALD1/ADAMTS2/POSTN/OTOL1/COL6A2/SCX/COL10A1/FBN1/FBN2/COL12A1/MMP14/LOX/PXDN/COL5A1/COL16A1/ADAMTS12/COL1A2/COL22A1/ADAMTS7/COL1A1"
"BP","GO:0048285","organelle fission",350,-0.59533092085707,-1.85366538297191,1e-10,2.42758620689655e-08,2.04065335753176e-08,1544,"tags=34%, list=13%, signal=30%","DRG1/SEC16B/KIF20B/DNM2/NEK2/RMI1/CDT1/PTTG1/CENPE/RB1/LRP5/SMPD3/PRMT5/ATM/AURKA/ANLN/NCAPH/RAD54L/NDC80/MISP/USP16/NSL1/CEP192/CTDP1/CENPF/PRDM9/EML4/KNTC1/KIF23/GEN1/MYBL2/PLK1/CDC6/PDS5A/SMC1A/PSMC3IP/RCC1/KIF2C/MTFR2/MND1/RIOK2/RAD21/MAD2L1/PKMYT1/BUB1/PRC1/POGZ/BUB1B/P3H4/KNSTRN/TOP2A/ERCC4/ESPL1/MKI67/WEE2/KIF22/CCNB1/NUMA1/CCNE2/CTDNEP1/TPX2/UBE2C/KPNB1/RANBP1/CDCA8/DCN/NSMCE2/RAD54B/CDC20/DSN1/CDK1/TRIP13/TACC3/SMC2/RACGAP1/CENPK/NDC1/FANCA/RAD51/MAD2L1BP/NUSAP1/BRIP1/SPDL1/NCAPD2/FBXW5/TTK/NCAPH2/DSCC1/NAA50/NUF2/ZW10/AURKB/KIF14/MYO19/FANCD2/BUB3/HNRNPU/INCENP/FBXO5/SPAG5/ANAPC7/RAD51AP1/CHEK1/NCAPG2/PDS5B/CHEK2/KIF11/NCAPD3/KIF4A/FIGNL1/NCAPG/SMC3/SMC4/DLGAP5/TOP2B/ANAPC4/NUP62/UBE2S"
