"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"BP","GO:0051301","cell division",492,-0.637215438849796,-2.00287870507459,1e-10,4.22411764705882e-08,3.81857585139319e-08,1046,"tags=24%, list=9%, signal=22%","KIF2A/CDC16/SUSD2/CKS1B/AATF/STMN1/MYH10/CDC6/CENPT/CEP164/NCAPG2/ACTR3/BIRC6/FGF8/STAG1/MARK4/CLASP2/CCNT2/KATNB1/PRDM15/FGF4/BUB1B/ENSA/USP9X/CHMP6/ARHGEF2/ESPL1/SKA3/APC/PRC1/TUBA1A/WEE1/E2F8/KIF14/NEK2/SETD2/SETDB2/AURKB/FGF13/DIXDC1/AURKA/LRRCC1/UBE2C/SPC24/NCAPD3/CCP110/RAB11A/TIMELESS/TOP2A/ECT2/CENPE/CCNE2/MAD2L1/ZWILCH/LMLN/TRIM36/KIFC1/NDC80/CENPW/TUBA1B/MAPRE1/ZNF207/E2F7/KIF23/PLK4/CCNB2/KIF20A/KNSTRN/NCAPH/CCNB1/CHMP1A/CDC25A/KIF4A/NCAPD2/CDK2/HAUS5/BUB1/BIN3/GIPC1/HELLS/NUF2/ERCC6L/HNRNPU/RACGAP1/INCENP/CKAP2/CENPF/KNTC1/CDCA3/SOX5/CDK1/TPX2/CDC20/CCNB3/TACC3/NUSAP1/DLL1/PLK1/ZC3HC1/CCNA2/KIF11/BIRC5/KIF2C/CCNF/ANLN/CDCA2/TUBB/CDCA8/PTTG1/ASPM/SMC2/NUMA1/NCAPG/RCC2/SMC4/SPAG5"
"CC","GO:0098687","chromosomal region",273,-0.665473581226051,-2.0164778167076,1e-10,4.22411764705882e-08,3.81857585139319e-08,1080,"tags=27%, list=9%, signal=26%","CENPI/PPP2R5C/ERCC4/APEX1/KIF22/CENPP/TP53BP1/ATRX/CENPT/CTCF/STAG1/CLASP2/KIF18A/NABP1/BUB1B/NUP98/CBX1/SKA3/APC/NEK2/AURKB/DSCC1/RAD51/POLD1/TOX4/MCM6/DOT1L/SPC24/NCAPD3/DCTN5/CENPL/TOP2A/CENPE/MAD2L1/ZWILCH/MCM2/NDC80/CENPW/ZNF207/MCM3/RAD51AP1/CENPN/ESCO2/CBX5/DNMT3A/KNSTRN/CCNB1/PSEN1/NCAPD2/ORC1/SUV39H1/TRAPPC12/BUB1/HELLS/NUF2/ERCC6L/HNRNPU/EZH2/TERT/INCENP/MCM5/CENPF/KNTC1/MCM7/CDK1/CENPK/MCM4/PLK1/BIRC5/KIF2C/CDCA8/NCAPG/RCC2/SMC4/SPAG5"
"BP","GO:0098813","nuclear chromosome segregation",209,-0.741781218818084,-2.19783885384284,1e-10,4.22411764705882e-08,3.81857585139319e-08,1163,"tags=34%, list=10%, signal=32%","GEM/FANCD2/BAG6/ERCC4/CDC16/KIF22/ATRX/CDC6/CTCF/NCAPG2/ACTR3/STAG1/KIF18A/KATNB1/EML4/BUB1B/CHMP6/ESPL1/APC/PRC1/KIF14/NEK2/AURKB/TUBG1/DSCC1/UBE2C/NCAPD3/RAB11A/TOP2A/ECT2/CENPE/CCNE2/MAD2L1/PRDM9/KIFC1/NDC80/ZNF207/KIF23/ESCO2/TOP2B/KNSTRN/NCAPH/CCNB1/CHMP1A/KIF4A/NCAPD2/TRAPPC12/BUB1/NUF2/HNRNPU/HDAC8/MAD2L1BP/RACGAP1/INCENP/CENPF/KNTC1/CDC20/TACC3/NUSAP1/CENPK/DLGAP5/PLK1/KIF2C/CDCA8/PTTG1/SMC2/NUMA1/NCAPG/RCC2/SMC4/GEN1/SPAG5"
"CC","GO:0099513","polymeric cytoskeletal fiber",475,-0.567512492084815,-1.77872453805742,1e-10,4.22411764705882e-08,3.81857585139319e-08,1670,"tags=25%, list=14%, signal=22%","DCTN2/FYN/DCTN1/CAMSAP3/MID1/SHROOM3/KIF5B/VIM/EML1/EIF3A/TLK2/TTLL11/DNM1/TTL/CEP170/DYNC1H1/CENPJ/SHANK2/TBCD/ACTC1/DBNL/INA/PAK1/TTLL1/MID1IP1/SHROOM2/CEP295/KIF20B/PRPH/RAC1/CORO1B/KIF2A/HOOK3/COTL1/NCKAP1/KIF22/STMN1/NCKAP5L/KIF15/RADIL/CLASP2/KIF18A/CAMSAP1/LRPPRC/KATNB1/GSK3A/EML4/KIF3A/DPP9/GTSE1/KPTN/TUBB2A/SLC8A1/ARHGEF2/SKA3/APC/PRC1/NME2/TUBA1A/CLIP2/DNAI2/EML2/KIF14/NEK2/TUBGCP3/AURKB/FGF13/TUBG1/RAC3/MAP6/AURKA/SYNJ1/TBCE/SARM1/DYNC1I2/PKP1/NAV3/NES/RAB11A/CENPE/TTLL4/LMNB1/KIFC1/LMNB2/MAPT/MAP2/TUBA1B/MAPRE1/ZNF207/KATNAL1/KIF23/KIF20A/NARF/KNSTRN/DPYSL2/KIF4A/TUBB4B/APPBP2/HAUS5/HNRNPU/DCDC2/DCX/RACGAP1/INCENP/CKAP2/KNTC1/DPYSL3/CDK1/TPX2/EML6/PLK1/KIF11/BIRC5/KIF2C/TUBB/ASPM/NUMA1/RCC2/SPAG5"
"BP","GO:0140014","mitotic nuclear division",244,-0.72495251376485,-2.17444651099504,1e-10,4.22411764705882e-08,3.81857585139319e-08,1150,"tags=31%, list=9%, signal=28%","PPP2R2D/RCC1/KIF20B/KIF2A/CDC16/KIF22/ATRX/CDC6/NCAPG2/PPP1R9B/FGF8/STAG1/CLASP2/KIF18A/KATNB1/EML4/BUB1B/CHMP6/ESPL1/APC/PRC1/AAAS/KIF14/NEK2/AURKB/TUBG1/DSCC1/AURKA/MYBL2/UBE2C/NCAPD3/RAB11A/CENPE/MAD2L1/KIFC1/NDC80/ZNF207/KIF23/CCNB2/KNSTRN/NCAPH/CCNB1/CHMP1A/KIF4A/NCAPD2/BUB1/NEUROG1/NUF2/HNRNPU/MAD2L1BP/RACGAP1/INCENP/CENPF/PRMT5/KNTC1/CDK1/TPX2/CDC20/TACC3/NUSAP1/CENPK/MKI67/DLGAP5/PLK1/KIF11/KIF2C/ANLN/CDCA8/PTTG1/SMC2/NUMA1/NCAPG/SMC4/GEN1/SPAG5"
"BP","GO:1901987","regulation of cell cycle phase transition",368,-0.597337921818434,-1.83958035785478,1e-10,4.22411764705882e-08,3.81857585139319e-08,1444,"tags=23%, list=12%, signal=21%","CNOT7/DBF4B/DYNC1H1/CENPJ/MDM4/PTEN/AKT1/PCNA/FBXL7/TAOK1/PKIA/APPL1/BRD7/CEP152/APEX1/CDC16/SUSD2/MYO16/CDC6/CEP164/PPP1R9B/MN1/RFWD3/HMMR/TAOK2/PHOX2B/PSMD11/GTSE1/NABP1/BUB1B/ADAMTS1/E2F1/AVEN/ESPL1/APC/TUBA1A/WEE1/E2F8/KIF14/NEK2/AURKB/TUBG1/AURKA/DYNC1I2/UBE2C/CLSPN/CDK10/CCP110/RAB11A/CENPE/CARM1/MAD2L1/PSMD2/NDC80/MAPRE1/ZNF207/E2F7/PLK4/CCNB1/CDC25A/TFDP1/TUBB4B/CDK2/ORC1/HAUS5/BUB1/NEUROG1/EZH2/EIF4G1/TERT/MAD2L1BP/CENPF/KNTC1/CDK1/TPX2/CDC20/CCNB3/DLGAP5/PLK1/ANLN/TUBB/SOX4/RCC2/GEN1"
"BP","GO:1901990","regulation of mitotic cell cycle phase transition",344,-0.614225490258354,-1.88856170994535,1e-10,4.22411764705882e-08,3.81857585139319e-08,1444,"tags=24%, list=12%, signal=22%","CNOT7/DBF4B/DYNC1H1/CENPJ/MDM4/PTEN/AKT1/PCNA/FBXL7/TAOK1/PKIA/APPL1/BRD7/CEP152/APEX1/CDC16/MYO16/CDC6/CEP164/PPP1R9B/RFWD3/HMMR/TAOK2/PHOX2B/PSMD11/GTSE1/NABP1/BUB1B/ADAMTS1/E2F1/AVEN/ESPL1/APC/TUBA1A/WEE1/E2F8/KIF14/NEK2/AURKB/TUBG1/AURKA/DYNC1I2/UBE2C/CLSPN/CDK10/CCP110/RAB11A/CENPE/CARM1/MAD2L1/PSMD2/NDC80/MAPRE1/ZNF207/E2F7/PLK4/CCNB1/CDC25A/TFDP1/TUBB4B/CDK2/ORC1/HAUS5/BUB1/NEUROG1/EZH2/EIF4G1/TERT/MAD2L1BP/CENPF/KNTC1/CDK1/TPX2/CDC20/CCNB3/DLGAP5/PLK1/ANLN/TUBB/SOX4/RCC2/GEN1"
"CC","GO:0000779","condensed chromosome, centromeric region",97,-0.774445491897997,-2.11139217713069,1.08692067884847e-10,4.3362096637838e-08,3.91990633126228e-08,948,"tags=35%, list=8%, signal=33%","TP53BP1/ATRX/CENPT/CLASP2/BUB1B/SKA3/NEK2/AURKB/SPC24/NCAPD3/DCTN5/CENPE/MAD2L1/ZWILCH/NDC80/CENPW/ZNF207/CENPN/KNSTRN/CCNB1/NCAPD2/BUB1/NUF2/ERCC6L/HNRNPU/INCENP/CENPF/KNTC1/CENPK/PLK1/BIRC5/KIF2C/NCAPG/SPAG5"
"MF","GO:0015631","tubulin binding",292,-0.613678616756676,-1.87368190726629,2.99883108398854e-10,1.13340031653272e-07,1.02458677534389e-07,1271,"tags=25%, list=10%, signal=23%","SYT11/TTLL1/PPP5C/TAOK1/MAST1/CEP295/APPL1/KIF20B/KIF2A/HOOK3/KIF22/STMN1/KIF15/MARK4/CLASP2/KIF18A/CAMSAP1/LRPPRC/KATNB1/EML4/KIF3A/GTSE1/GAPDH/CCDC69/ARHGEF2/APC/PRC1/CLIP2/EML2/KIF14/SETD2/TUBGCP3/FGF13/DAG1/DIXDC1/MAP6/TBCEL/TBCE/NAV3/RAB11A/CENPE/TTLL4/TRIM36/KIFC1/MAPT/MAP2/MAPRE1/ZNF207/KATNAL1/KIF23/KIF20A/KNSTRN/DPYSL2/KIF4A/DCX/DPYSL5/RACGAP1/CENPF/STMN2/TTLL12/TPX2/EML6/NUSAP1/DLGAP5/PLK1/KIF11/BIRC5/KIF2C/LZTS1/NUMA1/RCC2/SPAG5"
"BP","GO:0051983","regulation of chromosome segregation",76,-0.802219008235262,-2.13421411239376,3.56250585881635e-10,1.27911772860801e-07,1.15631440164844e-07,750,"tags=33%, list=6%, signal=31%","BUB1B/ESPL1/APC/AURKB/UBE2C/CENPE/MAD2L1/NDC80/ZNF207/CCNB1/BUB1/HNRNPU/MAD2L1BP/CENPF/KNTC1/CDC20/TACC3/MKI67/DLGAP5/PLK1/KIF2C/PTTG1/NUMA1/RCC2/GEN1"
"BP","GO:1905818","regulation of chromosome separation",63,-0.819880192982593,-2.11382435130303,6.46519954636952e-10,2.21079037821331e-07,1.9985406317023e-07,1039,"tags=37%, list=9%, signal=34%","CDC16/CDC6/BUB1B/ESPL1/APC/AURKB/UBE2C/CENPE/MAD2L1/NDC80/ZNF207/CCNB1/BUB1/MAD2L1BP/CENPF/KNTC1/CDC20/TACC3/DLGAP5/PLK1/PTTG1/NUMA1/GEN1"
"MF","GO:0008017","microtubule binding",218,-0.640995648759282,-1.9158174955061,7.04385901486596e-10,2.2991796175342e-07,2.07844394950614e-07,1209,"tags=27%, list=10%, signal=24%","PPP5C/MAST1/CEP295/KIF20B/KIF2A/HOOK3/KIF22/KIF15/MARK4/CLASP2/KIF18A/CAMSAP1/LRPPRC/KATNB1/EML4/KIF3A/GTSE1/GAPDH/CCDC69/ARHGEF2/APC/PRC1/CLIP2/EML2/KIF14/TUBGCP3/FGF13/MAP6/NAV3/RAB11A/CENPE/KIFC1/MAPT/MAP2/MAPRE1/ZNF207/KATNAL1/KIF23/KIF20A/KNSTRN/DPYSL2/KIF4A/DCX/DPYSL5/RACGAP1/CENPF/TPX2/EML6/NUSAP1/DLGAP5/PLK1/KIF11/BIRC5/KIF2C/LZTS1/NUMA1/RCC2/SPAG5"
"BP","GO:0051304","chromosome separation",78,-0.795932073510785,-2.12855106623896,7.69929886080036e-10,2.40385500519162e-07,2.1730698432291e-07,1064,"tags=35%, list=9%, signal=32%","ERCC4/CDC16/CDC6/BUB1B/ESPL1/APC/SMARCAD1/AURKB/UBE2C/TOP2A/CENPE/MAD2L1/NDC80/ZNF207/TOP2B/CCNB1/BUB1/MAD2L1BP/CENPF/KNTC1/CDC20/TACC3/DLGAP5/PLK1/PTTG1/NUMA1/GEN1"
"BP","GO:0033045","regulation of sister chromatid segregation",64,-0.815397105980435,-2.10838306373461,8.28507274693686e-10,2.4789628081564e-07,2.24096682589297e-07,750,"tags=38%, list=6%, signal=35%","CDC16/CDC6/BUB1B/ESPL1/APC/AURKB/UBE2C/CENPE/MAD2L1/NDC80/ZNF207/CCNB1/BUB1/HNRNPU/MAD2L1BP/CENPF/KNTC1/CDC20/TACC3/DLGAP5/PLK1/PTTG1/NUMA1/GEN1"
"CC","GO:0000776","kinetochore",116,-0.734892436312809,-2.05855381579712,1.04378345567448e-09,2.99816359807938e-07,2.71032108258716e-07,1080,"tags=33%, list=9%, signal=30%","CENPI/KIF22/TP53BP1/CENPT/CLASP2/KIF18A/BUB1B/NUP98/SKA3/APC/NEK2/AURKB/SPC24/DCTN5/CENPE/MAD2L1/ZWILCH/NDC80/CENPW/ZNF207/CENPN/CBX5/KNSTRN/CCNB1/PSEN1/TRAPPC12/BUB1/NUF2/ERCC6L/HNRNPU/INCENP/CENPF/KNTC1/CENPK/PLK1/BIRC5/KIF2C/SPAG5"
"BP","GO:0007346","regulation of mitotic cell cycle",478,-0.551250148265035,-1.73058698942134,1.1058566192736e-09,3.0542909165399e-07,2.7610598263402e-07,1473,"tags=23%, list=12%, signal=21%","PNPT1/TTL/CNOT7/DBF4B/ASNS/DYNC1H1/CENPJ/L3MBTL1/MDM4/PTEN/AKT1/DUSP3/PCNA/MDC1/FBXL7/ZMPSTE24/RPS6KB1/TAOK1/ATF2/FANCD2/RCC1/PKIA/APPL1/BRD7/KIF20B/YTHDC2/CEP152/APEX1/CDC16/PTPN11/CKS1B/AATF/MYO16/CDC6/CEP164/PPP1R9B/FGF8/ASCL1/SMAD3/USP22/RFWD3/HMMR/TAOK2/RPRM/HES1/PHOX2B/PSMD11/GTSE1/NABP1/BUB1B/ADAMTS1/E2F1/AVEN/ESPL1/APC/TUBA1A/WEE1/E2F8/KIF14/NEK2/AURKB/TUBG1/AURKA/DYNC1I2/UBE2C/CLSPN/MEIS2/CDK10/CCP110/RAB11A/CENPE/CARM1/MAD2L1/PSMD2/ZWILCH/NDC80/MAPRE1/ZNF207/E2F7/PLK4/CCNB1/CDC25A/TFDP1/TUBB4B/CDK2/ORC1/HAUS5/BUB1/NEUROG1/HNRNPU/EZH2/EIF4G1/TERT/MAD2L1BP/CENPF/TTLL12/PRMT5/KNTC1/CDK1/TPX2/CDC20/CCNB3/NUSAP1/MKI67/DLGAP5/PLK1/ANLN/TUBB/SOX4/RCC2/GEN1"
"BP","GO:0051306","mitotic sister chromatid separation",60,-0.824925941650312,-2.12894319658052,1.383045820068e-09,3.67838964218826e-07,3.32524115881456e-07,1039,"tags=37%, list=9%, signal=34%","CDC16/CDC6/BUB1B/ESPL1/APC/AURKB/UBE2C/CENPE/MAD2L1/NDC80/ZNF207/CCNB1/BUB1/MAD2L1BP/CENPF/KNTC1/CDC20/TACC3/DLGAP5/PLK1/PTTG1/GEN1"
"BP","GO:0010965","regulation of mitotic sister chromatid separation",58,-0.825905032430859,-2.11153609333741,2.44877926664595e-09,6.28024425492307e-07,5.6773014050397e-07,1039,"tags=38%, list=9%, signal=35%","CDC16/CDC6/BUB1B/ESPL1/APC/AURKB/UBE2C/CENPE/MAD2L1/NDC80/ZNF207/CCNB1/BUB1/MAD2L1BP/CENPF/KNTC1/CDC20/TACC3/DLGAP5/PLK1/PTTG1/GEN1"
"CC","GO:0005876","spindle microtubule",57,-0.824362987634918,-2.10011606893514,2.98988661676447e-09,7.40357786033989e-07,6.69278793669201e-07,1118,"tags=40%, list=9%, signal=37%","CEP295/KIF2A/CLASP2/KIF18A/KIF3A/SKA3/PRC1/TUBGCP3/AURKB/TUBG1/AURKA/RAB11A/CENPE/MAPRE1/KIF4A/HAUS5/HNRNPU/KNTC1/CDK1/PLK1/KIF11/BIRC5/NUMA1"
